,recency,hist_spend,past_discount,past_bogo,Surburban,Urban,is_referral,Web,store,offer,conversion
36520,2,472.82,0,1,0,1,0,1,0,0,1
36524,3,29.99,1,0,0,1,0,0,1,0,0
36525,8,169.69,1,0,0,1,1,1,0,1,0
36526,1,147.62,1,0,1,0,1,0,1,0,0
36528,5,81.23,1,0,1,0,1,1,0,1,0
36529,10,48.74,0,1,0,1,1,0,1,1,0
36530,2,402.59,1,0,0,0,0,1,0,1,0
36531,9,29.99,1,0,0,0,0,0,1,1,0
36532,1,342.85,0,1,1,0,0,1,0,0,0
36533,5,133.55,1,0,0,1,1,0,1,0,0
36535,2,138.95,1,0,1,0,0,0,1,0,0
36536,9,213.17,0,1,0,1,1,1,0,1,0
36537,8,40.18,0,1,0,1,1,1,0,1,0
36538,7,134.3,0,1,1,0,0,1,0,0,0
36540,10,365.75,1,1,0,1,0,0,1,0,0
36543,11,35.49,0,1,1,0,0,0,1,0,1
36544,10,251.53,1,1,1,0,0,0,1,0,0
36545,10,417.72,1,0,0,1,1,0,0,1,0
36546,11,37.85,1,0,0,0,0,1,0,1,0
36547,2,533.37,1,0,1,0,1,1,0,0,0
36548,5,321.13,1,0,1,0,1,0,0,1,0
36549,2,29.99,0,1,0,1,1,0,1,1,0
36554,6,123.64,0,1,0,1,1,0,1,1,0
36555,10,145.45,1,0,1,0,0,1,0,1,0
36556,4,93.88,0,1,0,1,1,1,0,0,0
36557,11,160.53,1,0,0,1,1,1,0,1,0
36558,8,92.9,1,0,1,0,0,0,1,0,0
36560,5,51.03,1,0,0,1,0,0,1,0,0
36561,6,115.77,1,0,1,0,1,1,0,1,0
36562,11,320.41,1,0,0,1,0,0,0,1,0
36563,10,170.95,1,0,0,1,1,1,0,1,0
36564,11,29.99,0,1,0,0,0,1,0,0,0
36566,10,137.74,1,0,0,1,1,1,0,1,0
36567,6,200.98,1,0,0,1,0,1,0,1,0
36568,4,29.99,0,1,1,0,0,0,1,0,0
36569,10,148.82,1,0,1,0,1,1,0,1,0
36570,10,239.6,0,1,0,1,0,0,0,0,0
36571,2,238.08,1,0,0,1,1,0,1,1,0
36572,9,225.11,0,1,0,1,0,0,1,0,0
36573,1,628.28,1,1,0,1,1,0,1,0,0
36574,7,72.22,1,0,0,0,0,1,0,1,0
36577,11,358.76,0,1,0,1,0,1,0,1,0
36578,9,29.99,1,0,1,0,1,1,0,0,0
36580,4,193.37,0,1,1,0,1,0,1,1,1
36581,1,1124.94,0,1,0,1,1,0,0,1,0
36585,2,1370.47,1,0,0,0,1,1,0,1,0
36586,5,191.15,0,1,1,0,0,1,0,1,0
36589,12,50.59,1,0,0,1,0,1,0,1,1
36591,11,51.33,0,1,1,0,1,0,1,1,0
36592,4,509.62,1,1,1,0,1,0,1,1,1
36593,4,29.99,1,0,1,0,1,1,0,0,1
36594,5,96.61,0,1,1,0,1,1,0,1,0
36596,8,410.8,1,0,0,1,0,0,0,0,0
36597,2,596.81,0,1,1,0,1,1,0,0,0
36599,10,37.22,0,1,0,0,0,0,1,0,0
36600,3,168.56,1,0,1,0,0,1,0,1,0
36601,3,475.91,0,1,0,1,0,1,0,1,0
36602,9,191.44,1,0,1,0,0,0,1,0,0
36604,5,29.99,1,0,0,1,1,0,1,1,0
36606,1,289.24,0,1,1,0,1,0,1,0,0
36608,2,55.85,1,0,1,0,1,0,1,0,0
36610,6,29.99,1,0,1,0,1,0,1,0,0
36612,1,394.79,1,1,0,0,0,0,0,0,1
36613,4,40.3,1,0,0,1,0,0,1,1,0
36616,6,29.99,0,1,0,1,0,1,0,1,0
36617,1,36.26,0,1,0,1,0,1,0,0,0
36618,2,117.48,1,0,0,1,1,0,1,0,0
36627,7,29.99,1,0,1,0,1,0,1,0,0
36628,2,29.99,1,0,0,1,0,0,1,0,0
36629,10,169.76,0,1,1,0,1,1,0,0,0
36631,9,127.97,1,0,0,1,0,0,1,1,0
36632,10,322.45,1,1,1,0,0,0,1,1,0
36633,7,854.29,1,1,1,0,1,1,0,1,1
36634,1,84.71,1,0,0,0,1,0,1,0,0
36635,11,355.56,0,1,1,0,0,0,1,0,0
36639,3,403.94,1,0,0,1,0,0,1,1,0
36644,10,1162.16,0,1,1,0,1,0,1,0,0
36645,5,564.59,1,1,0,1,1,1,0,1,0
36646,5,29.99,0,1,1,0,1,0,1,1,0
36647,4,293.7,0,1,0,0,1,0,0,0,0
36650,3,327.59,0,1,0,1,0,0,1,1,0
36651,2,294.96,0,1,0,1,1,0,1,0,0
36653,1,79.8,1,0,0,0,1,0,1,0,0
36654,9,199.09,1,0,0,0,0,1,0,0,0
36657,7,1104.97,0,1,1,0,1,0,1,1,0
36658,10,191.52,0,1,0,1,1,1,0,0,0
36662,8,53.93,0,1,0,0,0,0,1,1,0
36663,4,181.08,0,1,1,0,0,1,0,1,1
36664,3,124.88,1,0,1,0,0,1,0,1,0
36666,1,278.38,1,0,0,0,1,0,1,1,0
36667,10,190.26,1,0,1,0,0,0,1,0,0
36668,10,29.99,1,0,1,0,1,1,0,1,0
36669,2,299.63,1,0,1,0,1,0,1,0,0
36672,12,374.2,1,0,0,1,0,0,1,0,0
36673,8,33.74,0,1,1,0,1,0,1,0,0
36674,12,296.21,1,0,1,0,0,0,1,0,0
36675,4,324.69,0,1,0,0,0,0,1,0,0
36676,3,1091.04,1,1,0,0,1,1,0,0,0
36678,3,29.99,0,1,0,1,0,1,0,0,1
36680,7,223.1,1,0,1,0,0,1,0,0,0
36681,7,29.99,1,0,1,0,1,1,0,0,0
36682,4,29.99,1,0,1,0,1,0,1,0,0
36683,10,261.43,0,1,1,0,1,1,0,1,0
36684,6,29.99,1,0,0,1,0,0,1,0,0
36686,1,76.84,1,0,0,1,0,1,0,0,0
36688,1,267.07,0,1,0,1,0,0,1,1,0
36690,4,116.45,1,0,0,0,1,1,0,0,0
36691,8,31.2,1,0,1,0,0,0,1,1,0
36692,2,1303.4,1,1,0,0,1,1,0,0,0
36694,1,45.55,0,1,0,1,0,0,1,0,0
36696,2,94.63,1,0,0,1,0,1,0,0,0
36698,8,153.93,1,0,0,1,0,0,1,1,0
36699,9,261.05,1,0,0,1,1,1,0,0,1
36700,4,259.29,1,1,1,0,0,0,1,1,1
36701,12,89.49,0,1,0,1,0,1,0,0,0
36702,3,328.43,1,0,0,1,0,0,1,0,0
36703,7,123.27,1,0,0,1,1,1,0,1,0
36704,10,50.23,1,0,0,1,0,1,0,1,1
36705,3,181.79,1,0,1,0,0,0,1,0,1
36706,12,147.26,0,1,0,1,0,0,1,1,0
36707,6,72.52,0,1,0,1,0,1,0,1,0
36708,5,128.07,1,0,0,1,1,0,1,1,0
36709,6,42.35,1,0,1,0,1,1,0,1,0
36710,6,371.37,1,0,0,1,0,1,0,0,0
36712,2,85.17,0,1,0,0,1,0,1,0,0
36715,9,273.14,1,0,1,0,0,0,1,1,1
36716,2,256.75,1,0,0,1,0,1,0,0,1
36718,1,1400.87,1,1,1,0,1,0,0,1,1
36719,4,183.95,1,0,0,1,0,1,0,1,0
36720,2,667.66,1,0,0,1,1,0,0,1,0
36722,8,593.59,0,1,1,0,1,1,0,1,0
36724,2,580.76,0,1,1,0,1,0,0,1,1
36725,10,271.95,0,1,0,0,1,1,0,1,0
36726,1,498.07,1,0,0,0,1,0,1,0,0
36729,1,29.99,0,1,0,0,1,0,1,0,0
36730,9,118.57,1,0,0,1,1,1,0,0,0
36731,5,92.8,0,1,0,1,0,0,1,1,0
36732,1,29.99,1,0,0,0,0,0,1,1,1
36734,3,37.49,1,0,1,0,1,0,1,0,1
36736,2,930.36,1,0,0,1,1,0,0,0,0
36738,9,63.36,0,1,0,1,1,1,0,1,0
36739,10,190.32,0,1,0,1,1,0,1,0,0
36740,3,174.14,1,0,0,0,1,0,1,0,0
36742,5,232.57,1,0,1,0,1,0,0,0,0
36743,1,105.28,1,0,1,0,1,1,0,1,1
36744,10,204.29,1,0,1,0,1,1,0,0,0
36748,4,194.04,1,0,0,1,1,1,0,1,0
36749,6,143.75,1,0,1,0,0,1,0,0,0
36750,10,215.11,1,0,1,0,0,1,0,1,1
36751,10,95.15,0,1,0,1,0,1,0,0,0
36754,1,723.72,1,1,0,1,1,1,0,0,0
36755,6,947.71,0,1,1,0,1,0,0,1,0
36759,5,146.04,0,1,1,0,1,0,1,1,0
36760,1,256.21,1,0,0,1,0,0,1,0,0
36761,6,473.37,1,0,0,0,0,0,1,0,1
36762,10,78.62,1,0,0,1,1,0,1,1,0
36763,7,118.62,0,1,0,1,1,1,0,1,1
36764,1,29.99,0,1,1,0,0,1,0,0,1
36765,6,29.99,1,0,0,1,0,0,1,0,0
36767,1,407.48,0,1,0,1,0,0,0,0,0
36769,2,653.41,1,0,1,0,1,0,0,0,0
36771,1,29.99,0,1,1,0,1,1,0,0,0
36772,1,114.7,0,1,1,0,1,1,0,0,0
36773,10,32.96,1,0,0,0,0,1,0,1,0
36777,9,81.74,1,0,0,0,0,0,1,1,0
36779,1,196.11,1,0,1,0,0,0,1,1,0
36781,9,29.99,0,1,1,0,1,1,0,1,0
36784,9,133.32,0,1,0,1,1,0,1,0,0
36787,3,292.92,1,0,0,1,0,0,1,0,0
36788,12,167.04,1,0,0,1,0,0,1,0,0
36790,9,43.06,1,0,1,0,0,1,0,0,0
36791,6,45.35,1,0,1,0,0,0,1,1,1
36793,9,314.29,0,1,1,0,0,0,1,0,1
36794,11,418.89,1,0,0,1,0,0,1,1,1
36795,2,410.92,0,1,0,0,0,1,0,0,1
36796,1,327.73,1,1,0,0,1,0,1,0,1
36798,4,43.62,1,0,0,1,0,1,0,0,0
36799,7,60.73,0,1,1,0,0,1,0,1,0
36800,9,653.53,0,1,1,0,1,0,1,1,0
36802,9,247.4,1,1,0,1,1,1,0,1,0
36805,1,292.2,0,1,1,0,0,1,0,0,1
36806,6,141.06,0,1,0,1,0,1,0,0,0
36807,4,828.84,0,1,1,0,1,1,0,0,1
36808,6,142.69,1,0,1,0,0,0,1,1,0
36809,1,375.85,0,1,0,1,0,0,0,0,0
36812,9,31.71,1,0,0,0,0,0,1,1,0
36813,7,29.99,1,0,1,0,1,0,1,1,0
36814,6,271.47,0,1,0,1,0,0,0,1,1
36815,8,945.21,1,0,0,0,1,1,0,0,0
36817,9,30.78,1,0,0,1,1,0,1,0,0
36820,8,194.08,1,0,0,0,1,1,0,1,0
36822,3,638.25,1,1,1,0,1,1,0,0,0
36823,12,934.26,1,1,0,1,1,1,0,0,0
36824,1,30.53,0,1,1,0,0,1,0,0,1
36825,5,523.04,1,0,0,1,1,0,1,1,0
36826,4,77.12,0,1,1,0,1,0,1,1,0
36827,9,261.35,1,1,1,0,1,0,0,1,0
36828,3,209.28,1,1,1,0,1,0,1,0,0
36829,10,247.45,0,1,1,0,1,1,0,0,0
36831,2,194.85,0,1,0,1,0,1,0,0,0
36832,9,281.56,1,0,1,0,1,0,1,0,0
36833,1,974.48,0,1,1,0,1,1,0,1,0
36834,10,41.4,0,1,0,0,0,1,0,0,0
36837,2,403.43,0,1,1,0,0,0,0,0,0
36838,3,202.91,1,0,0,0,1,1,0,0,0
36839,1,29.99,0,1,1,0,1,0,1,0,0
36841,6,65.4,1,0,0,1,0,0,1,1,0
36843,2,324.58,0,1,0,0,0,1,0,1,0
36846,2,846.07,1,0,0,0,1,1,0,1,0
36847,3,34.52,1,0,1,0,0,0,1,1,1
36848,8,169.37,0,1,0,0,1,1,0,1,0
36850,4,29.99,1,0,0,0,1,1,0,0,0
36852,12,478.47,1,1,1,0,0,0,0,1,1
36853,10,424.88,0,1,0,0,0,1,0,1,0
36854,9,93.51,1,0,0,0,1,0,1,1,0
36856,5,51.61,0,1,0,0,1,1,0,1,0
36858,8,169.01,1,0,1,0,1,1,0,1,0
36859,10,297.22,1,1,1,0,0,1,0,0,0
36860,10,124.08,0,1,0,1,0,0,1,1,0
36861,11,145.66,1,0,0,0,1,0,1,0,0
36862,12,169.46,1,0,1,0,0,0,1,1,1
36863,2,709.44,1,0,1,0,1,0,0,0,0
36864,4,65.68,0,1,0,1,0,1,0,0,0
36865,1,335.55,1,0,1,0,1,0,1,1,0
36866,10,29.99,0,1,0,1,1,0,1,0,0
36868,5,39.13,0,1,0,1,1,0,1,1,0
36869,10,660.87,1,0,0,0,1,1,0,0,0
36870,9,95.08,0,1,1,0,0,1,0,1,1
36871,1,522.4,1,0,0,1,1,0,1,0,0
36873,8,247.6,1,1,0,1,0,0,0,1,1
36875,9,88.86,0,1,1,0,1,1,0,1,0
36876,6,658.07,1,0,1,0,1,0,1,1,0
36878,4,194.6,0,1,0,1,0,1,0,1,0
36880,9,143.75,1,0,1,0,0,0,1,0,0
36881,5,288.85,1,1,0,1,0,0,0,1,0
36882,3,29.99,0,1,1,0,0,1,0,0,0
36884,10,133.24,1,0,1,0,0,0,1,0,0
36886,7,577.29,1,0,1,0,1,0,1,1,0
36891,7,274.82,1,0,1,0,0,0,0,0,0
36892,8,235.96,0,1,0,1,0,1,0,1,0
36895,1,124.77,1,0,1,0,0,0,1,1,0
36896,10,531.13,0,1,0,0,1,0,1,0,0
36897,2,126.24,1,0,1,0,0,0,1,0,0
36898,7,34.96,0,1,0,1,0,0,1,1,0
36900,4,317.9,1,1,0,0,0,1,0,1,0
36902,2,179.42,1,0,1,0,0,1,0,1,0
36903,9,197.49,1,0,1,0,0,0,1,0,0
36904,7,180.59,1,0,0,1,1,0,1,1,1
36905,9,45.56,1,0,0,0,0,1,0,1,1
36906,1,847.16,1,0,1,0,1,1,0,1,1
36907,10,43.89,0,1,0,1,1,0,1,1,0
36909,1,1805.02,0,1,0,1,1,0,1,1,0
36910,10,909.6,0,1,0,1,1,1,0,0,1
36913,2,133.37,0,1,1,0,1,1,0,1,0
36917,10,29.99,1,0,0,0,0,0,1,0,0
36920,11,281.36,0,1,1,0,1,1,0,0,0
36925,3,799.28,1,1,0,1,1,0,0,1,1
36928,7,217.06,0,1,0,1,0,1,0,0,1
36929,12,67.17,1,0,0,0,0,1,0,0,0
36930,10,29.99,0,1,1,0,1,1,0,1,0
36931,4,149.92,0,1,1,0,1,1,0,1,0
36932,7,468.09,0,1,1,0,0,1,0,1,1
36933,4,579.3,1,0,0,1,1,0,1,1,0
36934,9,36.73,0,1,1,0,0,0,1,1,0
36936,1,1192.14,1,0,0,1,1,1,0,1,0
36937,9,83.69,1,0,0,0,1,0,1,0,0
36938,8,51.24,1,0,1,0,1,1,0,1,0
36939,10,41.41,1,0,0,1,1,0,1,1,0
36940,9,501.39,1,0,0,1,1,0,0,0,0
36941,6,542.74,1,0,0,1,1,0,1,0,0
36944,6,39.3,0,1,0,1,0,0,1,1,0
36945,11,29.99,1,0,0,1,0,1,0,1,0
36946,4,239.93,1,0,0,0,0,1,0,0,0
36947,2,46.88,0,1,0,0,0,1,0,0,0
36948,12,54.87,0,1,1,0,1,0,1,0,0
36951,7,98.04,0,1,1,0,1,1,0,1,0
36952,8,532.28,0,1,0,1,1,0,0,0,0
36958,10,38.51,0,1,1,0,0,1,0,0,0
36961,2,46.09,0,1,0,1,0,0,1,0,0
36962,10,71.94,0,1,1,0,0,1,0,0,0
36963,9,29.99,1,0,1,0,1,1,0,0,0
36965,9,155.19,1,0,1,0,1,1,0,1,0
36966,10,29.99,0,1,0,1,0,0,1,1,1
36967,7,245.67,0,1,1,0,0,1,0,1,0
36969,3,155.94,0,1,0,0,0,0,1,0,0
36972,12,57.77,0,1,0,1,1,0,1,1,0
36973,7,29.99,0,1,0,1,1,0,1,0,0
36975,10,29.99,1,0,0,1,0,1,0,1,0
36976,10,134.43,1,0,0,1,1,0,1,0,0
36977,9,894.15,1,1,0,1,1,0,0,0,1
36979,10,265.29,1,0,0,0,1,1,0,0,0
36981,4,120.24,0,1,1,0,0,0,1,1,0
36985,1,570.31,0,1,1,0,1,0,1,1,0
36986,7,163.57,1,0,0,0,0,0,1,0,0
36987,6,399.67,1,0,0,0,0,1,0,1,0
36990,2,389.47,1,0,1,0,0,1,0,0,0
36993,7,431.17,0,1,0,1,0,0,0,0,1
36994,10,204.64,1,0,0,1,0,0,1,0,0
36995,6,253.67,0,1,0,0,0,0,1,1,0
36996,2,125.98,1,0,0,0,0,0,1,0,0
36998,3,596.04,0,1,0,0,1,0,0,1,0
36999,6,214.39,0,1,0,0,0,0,1,1,1
37000,3,598.9,0,1,0,1,1,0,0,1,0
37001,3,337.65,0,1,1,0,0,1,0,0,0
37002,8,37.53,1,0,0,0,1,0,1,1,0
37005,3,638.43,0,1,0,1,1,0,0,1,0
37006,7,45.66,1,0,0,0,0,1,0,0,0
37007,9,77.88,0,1,1,0,0,0,1,1,0
37008,10,360.11,1,1,0,1,0,1,0,1,0
37009,8,43.15,1,0,0,1,1,0,1,0,0
37010,6,29.99,0,1,0,0,1,0,1,0,0
37011,2,110.42,0,1,0,1,1,0,1,1,0
37014,1,539.95,1,0,0,1,1,0,0,1,1
37015,3,29.99,0,1,0,1,0,0,1,1,0
37017,3,770.96,1,1,1,0,1,0,1,1,0
37019,3,488.89,1,0,0,1,0,1,0,0,0
37022,10,29.99,0,1,1,0,1,0,1,1,0
37023,6,247.63,1,0,0,1,0,1,0,0,0
37026,1,528.6,1,0,0,1,1,0,0,0,0
37027,3,402.8,1,0,0,1,0,0,1,1,1
37028,4,212.47,1,0,1,0,1,1,0,1,0
37030,9,101.1,0,1,0,1,1,0,1,0,0
37031,10,387.34,0,1,1,0,1,0,0,0,0
37035,12,59.74,0,1,1,0,0,1,0,1,0
37036,2,491.57,1,0,1,0,0,0,0,1,0
37037,9,261.76,1,1,0,1,0,1,0,1,0
37038,10,180.74,1,0,0,1,0,1,0,0,0
37039,10,30.43,1,0,1,0,0,1,0,1,0
37042,4,52.31,1,0,1,0,0,1,0,0,0
37044,1,116.45,0,1,0,1,1,0,1,0,1
37046,1,29.99,0,1,1,0,1,0,1,1,1
37047,3,29.99,1,0,0,1,1,1,0,0,0
37048,11,180.84,1,0,1,0,1,1,0,1,0
37049,3,29.99,1,0,1,0,1,0,1,0,0
37050,9,250.47,0,1,1,0,0,1,0,0,0
37052,1,43.03,1,0,1,0,0,0,1,0,0
37054,10,378.46,0,1,1,0,0,1,0,1,0
37057,7,165.99,1,0,1,0,0,0,1,0,0
37058,6,413.98,1,0,1,0,0,0,1,0,0
37059,1,474.35,1,0,0,0,0,0,0,0,0
37060,7,563.79,0,1,1,0,1,0,1,0,0
37061,1,629.31,1,1,0,1,1,0,1,0,0
37063,8,132.42,0,1,1,0,0,0,1,0,0
37064,3,127.99,0,1,1,0,0,1,0,1,1
37065,10,137.74,0,1,1,0,1,1,0,0,0
37066,8,35.95,1,0,0,1,0,0,1,1,0
37067,1,677.76,1,0,1,0,1,0,1,0,0
37068,8,68.71,0,1,0,1,1,1,0,1,0
37069,1,115.24,1,0,1,0,1,0,1,1,0
37071,5,173.35,0,1,0,1,0,0,1,1,1
37072,10,90.39,1,0,1,0,1,1,0,1,0
37075,6,48.6,1,0,0,1,0,1,0,1,1
37081,4,171.92,1,0,1,0,0,1,0,1,0
37082,10,84.01,0,1,0,1,0,1,0,0,0
37084,9,514.54,0,1,0,1,1,0,1,0,0
37085,6,149.82,1,0,0,1,0,0,1,1,1
37087,5,276.97,1,0,1,0,0,1,0,1,0
37088,3,153.73,0,1,0,1,0,1,0,0,0
37090,8,60.25,0,1,1,0,1,1,0,0,0
37092,10,60.05,0,1,0,1,0,0,1,1,0
37093,11,72.42,1,0,1,0,1,1,0,1,0
37094,9,74.47,1,0,0,1,0,1,0,0,0
37095,10,336.64,1,1,0,1,0,0,0,0,1
37097,5,50.97,0,1,1,0,0,1,0,1,1
37098,7,29.99,0,1,1,0,1,1,0,0,0
37100,5,163.15,0,1,1,0,0,0,1,0,0
37101,4,38.58,1,0,1,0,0,0,1,1,0
37102,1,37.72,1,0,1,0,1,0,1,0,0
37105,1,520.3,0,1,0,1,1,0,0,0,0
37106,4,546.56,0,1,0,1,1,1,0,0,0
37107,10,162.23,1,0,1,0,0,0,1,0,0
37108,9,29.99,0,1,0,1,0,0,1,1,0
37110,4,114.54,1,0,0,1,0,1,0,0,0
37113,10,34.77,1,0,1,0,1,1,0,1,0
37115,9,288.03,0,1,1,0,1,1,0,1,0
37116,9,237.21,0,1,0,0,1,1,0,1,0
37117,1,582.08,0,1,1,0,1,0,0,0,0
37119,1,235.97,1,0,0,1,1,0,0,1,0
37120,11,62.7,0,1,0,1,1,1,0,1,0
37121,5,29.99,1,0,1,0,1,0,1,1,1
37123,10,191.87,1,0,1,0,0,1,0,1,0
37124,3,454.08,1,1,0,1,0,0,0,0,1
37125,12,79.51,0,1,1,0,1,0,1,1,0
37127,8,144.8,1,0,0,0,0,1,0,1,0
37128,12,80.77,0,1,0,1,0,0,1,0,0
37129,5,324.55,1,1,1,0,0,0,1,1,0
37130,1,119.25,0,1,0,1,0,0,1,1,0
37131,1,364.12,1,1,0,1,0,0,0,0,0
37132,7,29.99,0,1,1,0,1,0,1,0,0
37134,6,729.32,1,1,0,1,1,0,1,1,0
37136,2,81.49,1,0,1,0,0,1,0,0,0
37137,10,688.33,0,1,0,0,1,0,1,1,0
37138,7,79.35,0,1,0,0,1,1,0,1,0
37139,10,143.0,0,1,0,1,0,1,0,1,0
37140,10,72.8,0,1,1,0,1,1,0,0,0
37141,1,378.68,1,1,0,1,0,1,0,1,0
37145,2,217.69,1,0,0,1,0,0,1,1,0
37146,10,48.5,1,0,0,1,1,1,0,1,1
37147,2,29.99,0,1,0,1,0,0,1,1,0
37149,10,137.95,0,1,1,0,0,0,1,1,1
37150,2,632.44,1,1,0,0,1,0,1,1,0
37151,9,831.7,1,0,1,0,1,0,1,0,0
37152,1,195.72,1,0,1,0,0,0,1,0,0
37153,3,431.68,1,0,1,0,0,0,0,0,0
37156,3,29.99,1,0,1,0,0,0,1,1,0
37158,1,254.9,1,0,0,1,0,1,0,0,1
37159,6,148.75,0,1,1,0,0,1,0,1,0
37162,7,72.37,1,0,0,1,1,1,0,1,0
37163,11,83.25,1,0,1,0,1,0,1,0,0
37164,3,29.99,1,0,0,1,1,0,1,1,0
37165,1,139.12,0,1,1,0,0,0,1,0,0
37166,10,348.24,0,1,1,0,0,0,0,1,0
37167,2,325.22,0,1,0,1,0,0,0,1,0
37168,3,46.07,1,0,1,0,1,0,1,1,0
37169,7,455.36,1,0,0,1,0,0,0,0,0
37170,8,37.94,0,1,1,0,0,0,1,0,0
37173,2,219.43,0,1,1,0,1,0,0,0,0
37175,10,329.96,1,1,1,0,0,0,1,0,0
37176,7,118.28,0,1,0,1,1,1,0,0,0
37177,3,189.82,0,1,1,0,0,0,1,0,0
37178,9,172.31,1,0,0,1,1,1,0,0,0
37179,9,97.68,1,0,1,0,0,0,1,0,0
37180,4,135.66,0,1,1,0,0,1,0,0,0
37181,10,339.52,0,1,1,0,0,0,1,0,0
37183,3,86.41,0,1,1,0,1,1,0,0,0
37185,9,56.99,1,0,0,0,1,1,0,1,0
37187,10,29.99,1,0,0,1,1,0,1,0,0
37188,1,491.73,1,0,1,0,0,0,1,1,0
37189,1,269.74,1,0,0,1,1,0,1,0,0
37190,4,150.79,1,0,0,0,0,0,1,0,0
37191,8,40.53,1,0,0,1,1,0,1,0,0
37194,1,446.96,0,1,0,1,0,1,0,1,0
37198,8,745.48,0,1,0,1,1,0,0,1,0
37199,10,29.99,1,0,0,1,0,1,0,1,0
37200,9,201.33,1,1,0,1,0,0,0,0,1
37201,5,143.96,1,0,0,1,0,1,0,0,0
37203,9,58.73,0,1,0,1,1,1,0,0,0
37204,8,121.64,1,0,1,0,1,0,1,0,0
37205,1,213.62,1,0,0,1,1,0,1,1,0
37206,4,174.61,1,0,0,0,1,0,1,0,0
37207,10,76.06,1,0,1,0,0,1,0,1,0
37209,6,96.63,1,0,0,0,1,1,0,0,0
37210,4,89.84,0,1,1,0,0,0,1,1,0
37211,6,181.38,1,0,1,0,0,1,0,1,0
37212,8,127.7,1,0,0,0,0,0,1,1,0
37213,12,168.03,1,0,0,0,0,1,0,0,0
37214,5,164.69,1,0,1,0,0,0,1,1,0
37215,12,29.99,0,1,1,0,0,1,0,0,0
37216,7,194.46,0,1,1,0,0,0,1,0,0
37217,1,338.97,0,1,0,0,1,1,0,0,0
37218,2,651.03,0,1,1,0,1,0,0,1,1
37219,8,121.19,1,0,0,1,1,1,0,0,1
37220,1,102.29,1,0,1,0,0,1,0,0,0
37222,10,242.78,1,0,0,0,1,0,0,0,0
37223,8,38.59,0,1,0,1,0,0,1,1,0
37224,1,591.19,0,1,0,0,1,0,0,0,0
37225,10,87.18,1,0,0,0,1,0,1,1,0
37226,2,132.09,1,0,1,0,0,1,0,0,0
37228,1,29.99,1,0,1,0,0,0,1,1,0
37229,3,182.41,1,0,0,0,1,0,1,0,0
37230,6,41.26,1,0,1,0,0,0,1,1,0
37231,1,438.42,1,1,1,0,0,0,0,1,1
37233,10,47.37,1,0,1,0,1,1,0,0,0
37234,11,29.99,1,0,1,0,1,0,1,1,0
37235,2,40.53,0,1,0,0,0,1,0,0,0
37237,4,754.51,0,1,0,1,1,1,0,1,0
37238,5,29.99,1,0,0,1,0,1,0,1,0
37239,2,71.71,0,1,1,0,0,0,1,0,0
37241,3,439.46,1,0,0,1,0,0,1,1,1
37242,12,101.73,0,1,0,0,0,1,0,1,0
37243,2,29.99,1,0,1,0,0,0,1,1,0
37244,7,147.85,1,0,0,1,0,0,1,0,0
37245,2,693.13,1,0,0,0,1,1,0,0,0
37247,1,29.99,0,1,0,1,0,0,1,1,0
37249,8,181.96,0,1,1,0,0,1,0,0,0
37250,9,45.72,0,1,1,0,1,0,1,0,0
37252,6,66.72,1,0,0,1,1,1,0,1,0
37254,1,859.72,0,1,1,0,1,1,0,1,1
37256,6,97.28,1,0,0,0,1,0,1,0,0
37258,8,166.34,1,0,0,1,1,0,1,1,0
37260,2,61.18,0,1,0,1,0,1,0,1,0
37261,2,412.21,1,0,0,0,0,0,0,1,1
37264,2,244.51,0,1,0,0,0,0,1,1,0
37265,4,29.99,1,0,0,1,0,0,1,1,0
37267,6,56.62,1,0,0,1,1,1,0,0,0
37268,1,370.78,1,0,0,1,0,0,0,1,0
37269,10,384.8,1,0,1,0,0,0,0,1,0
37274,3,53.79,1,0,0,1,0,0,1,1,0
37275,7,223.21,1,1,1,0,0,0,1,1,1
37276,6,307.38,0,1,0,1,0,0,1,0,0
37277,1,236.83,0,1,1,0,1,0,0,0,0
37280,12,29.99,1,0,1,0,0,1,0,1,0
37282,2,308.9,0,1,0,0,0,1,0,1,0
37283,3,221.0,1,0,0,1,0,0,0,0,0
37285,10,29.99,1,0,0,1,0,1,0,1,1
37288,10,482.04,0,1,0,0,1,0,0,1,0
37290,4,33.46,1,0,1,0,0,0,1,0,0
37291,2,1035.42,1,0,1,0,1,1,0,0,0
37292,1,29.99,0,1,1,0,1,0,1,0,1
37293,1,478.96,0,1,0,1,1,0,0,0,0
37294,9,414.53,0,1,0,0,0,0,0,0,0
37295,1,627.22,0,1,0,1,1,1,0,1,0
37296,4,298.47,1,1,0,1,1,0,1,0,0
37298,8,536.28,0,1,0,1,1,0,0,1,0
37300,4,403.96,1,0,0,1,1,1,0,0,1
37301,1,909.48,1,0,1,0,1,0,0,0,0
37302,3,413.15,1,1,0,0,0,1,0,1,0
37303,1,689.73,1,0,0,1,1,0,0,0,0
37304,3,86.1,1,0,1,0,0,0,1,0,0
37305,4,239.72,1,0,0,1,0,1,0,0,0
37306,3,49.86,1,0,1,0,1,1,0,1,0
37307,7,165.05,0,1,1,0,0,1,0,1,1
37308,10,43.71,1,0,1,0,0,0,1,1,0
37309,6,162.58,0,1,0,1,1,0,1,0,0
37310,10,143.21,0,1,1,0,1,1,0,1,0
37313,9,80.09,0,1,1,0,1,1,0,1,0
